age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
46,30-50,83341.51,12.9,9.5,0.241,7464.63,debt_consolidation,0,baseline
47,30-50,63052.09,8.0,10.3,0.215,2580.71,debt_consolidation,0,baseline
53,Over 50,25329.91,10.9,9.5,0.122,4539.61,debt_consolidation,0,baseline
30,30-50,29852.93,3.6,2.8,0.173,11119.7,small_business,1,baseline
62,Over 50,33687.49,21.0,22.1,0.345,6902.44,education,0,baseline
69,Over 50,33367.05,16.8,16.9,0.217,7668.64,home_improvement,0,baseline
27,Under 30,47068.99,5.4,8.3,0.082,11012.83,debt_consolidation,0,baseline
61,Over 50,64640.07,12.2,12.7,0.403,14269.85,debt_consolidation,0,baseline
61,Over 50,86234.13,13.2,12.4,0.259,5489.47,auto,0,baseline
57,Over 50,56312.89,12.6,11.6,0.123,10892.47,debt_consolidation,0,baseline
39,30-50,40112.54,4.0,6.7,0.167,18137.29,auto,0,baseline
43,30-50,19206.26,7.1,9.9,0.374,16547.44,debt_consolidation,0,baseline
62,Over 50,50602.96,17.0,15.5,0.11,6214.19,auto,0,baseline
28,Under 30,49592.58,0.0,6.2,0.219,9390.35,home_improvement,0,baseline
61,Over 50,53226.83,14.0,12.8,0.338,11794.35,debt_consolidation,0,baseline
66,Over 50,126476.04,17.9,13.5,0.235,8185.14,debt_consolidation,0,baseline
54,Over 50,85670.9,9.1,5.8,0.227,7153.83,auto,0,baseline
37,30-50,69792.19,8.9,5.7,0.11,3411.03,auto,0,baseline
48,30-50,31795.03,9.7,8.9,0.281,5257.77,auto,0,baseline
23,Under 30,38915.67,0.2,1.7,0.257,5723.5,debt_consolidation,0,baseline
66,Over 50,46972.61,9.7,11.1,0.042,4312.67,auto,0,baseline
37,30-50,34581.25,4.5,5.5,0.301,8559.09,debt_consolidation,0,baseline
23,Under 30,61402.7,1.8,5.1,0.455,12497.44,auto,1,baseline
59,Over 50,57561.49,18.5,16.9,0.475,6570.78,education,0,baseline
53,Over 50,30039.29,12.9,12.3,0.21,2692.29,debt_consolidation,0,baseline
51,Over 50,83999.62,13.9,11.9,0.172,7637.41,education,0,baseline
23,Under 30,51330.46,0.0,4.8,0.389,9292.78,small_business,0,baseline
57,Over 50,22514.57,12.2,8.7,0.206,8983.85,small_business,0,baseline
52,Over 50,47901.19,14.5,14.2,0.152,5650.1,debt_consolidation,0,baseline
59,Over 50,55633.62,10.6,10.1,0.554,4435.98,education,0,baseline
61,Over 50,75944.38,16.9,17.1,0.055,12622.04,debt_consolidation,0,baseline
31,30-50,42114.0,5.7,6.5,0.439,9661.11,home_improvement,0,baseline
31,30-50,71151.89,4.3,5.5,0.165,5763.98,home_improvement,0,baseline
66,Over 50,53327.85,14.8,13.3,0.312,3825.36,debt_consolidation,0,baseline
47,30-50,27125.39,6.1,9.7,0.216,9057.09,debt_consolidation,0,baseline
42,30-50,25930.49,12.7,12.1,0.344,5173.1,small_business,0,baseline
35,30-50,81239.1,6.8,11.4,0.22,9811.85,debt_consolidation,1,baseline
52,Over 50,83968.15,11.9,12.0,0.191,8768.48,home_improvement,0,baseline
57,Over 50,56687.51,11.4,11.1,0.269,22889.97,education,0,baseline
21,Under 30,96092.64,0.1,1.8,0.307,7793.53,debt_consolidation,0,baseline
48,30-50,78863.55,9.9,11.1,0.161,22034.83,small_business,0,baseline
69,Over 50,66678.17,18.0,15.2,0.164,8441.85,small_business,0,baseline
34,30-50,32529.73,6.8,7.7,0.404,5805.36,debt_consolidation,0,baseline
34,30-50,106845.91,2.2,3.8,0.156,4780.3,home_improvement,0,baseline
64,Over 50,62400.94,10.7,11.2,0.199,5226.44,debt_consolidation,0,baseline
24,Under 30,41207.38,1.3,3.7,0.348,10042.08,small_business,0,baseline
40,30-50,36289.31,1.4,3.9,0.349,8643.65,debt_consolidation,1,baseline
43,30-50,55025.54,6.7,7.6,0.443,3231.43,home_improvement,0,baseline
60,Over 50,23110.06,12.1,14.8,0.141,13495.1,auto,0,baseline
27,Under 30,67161.33,3.6,5.7,0.238,16957.29,auto,0,baseline
42,30-50,31916.97,13.3,17.9,0.282,3215.07,auto,0,baseline
28,Under 30,57917.43,0.0,2.1,0.374,13440.29,debt_consolidation,0,baseline
59,Over 50,38764.91,20.1,20.0,0.081,18798.76,auto,0,baseline
51,Over 50,43521.55,9.8,8.4,0.072,3300.96,auto,0,baseline
45,30-50,34870.29,9.4,12.4,0.072,6414.84,home_improvement,0,baseline
40,30-50,45590.14,2.4,2.5,0.337,5298.75,auto,1,baseline
28,Under 30,114716.69,5.4,7.3,0.326,13186.49,debt_consolidation,0,baseline
66,Over 50,91425.24,15.9,14.2,0.238,6585.7,debt_consolidation,0,baseline
52,Over 50,57498.58,10.7,11.4,0.063,6455.7,debt_consolidation,0,baseline
36,30-50,48465.99,0.0,1.5,0.564,10002.93,debt_consolidation,1,baseline
41,30-50,71674.52,7.2,6.2,0.257,17673.29,debt_consolidation,0,baseline
56,Over 50,81510.46,14.8,13.3,0.229,7857.14,debt_consolidation,0,baseline
56,Over 50,33744.8,11.5,14.3,0.323,6403.71,home_improvement,0,baseline
43,30-50,47341.97,11.2,11.9,0.211,7029.17,auto,0,baseline
35,30-50,21592.88,8.3,6.1,0.148,11260.68,home_improvement,0,baseline
53,Over 50,81258.93,9.3,11.6,0.112,4164.32,education,0,baseline
53,Over 50,124151.88,16.0,13.0,0.341,8036.76,home_improvement,0,baseline
50,30-50,50819.59,10.3,11.7,0.22,5070.18,home_improvement,0,baseline
24,Under 30,18840.15,1.2,4.1,0.307,4440.41,debt_consolidation,0,baseline
44,30-50,64472.93,8.3,9.9,0.35,3064.56,education,0,baseline
51,Over 50,32635.63,10.7,14.3,0.35,6263.56,auto,0,baseline
67,Over 50,36369.75,8.2,6.9,0.44,13896.11,debt_consolidation,0,baseline
46,30-50,64988.09,8.2,9.8,0.267,3005.83,debt_consolidation,0,baseline
37,30-50,54970.36,1.5,5.7,0.305,10629.19,debt_consolidation,0,baseline
48,30-50,39353.93,14.3,12.2,0.484,5858.11,home_improvement,0,baseline
29,Under 30,36595.39,7.6,6.6,0.143,4761.43,debt_consolidation,0,baseline
25,Under 30,51876.76,4.0,4.6,0.093,9623.25,education,0,baseline
54,Over 50,40771.58,10.8,11.3,0.384,15604.01,debt_consolidation,0,baseline
69,Over 50,29757.7,13.8,10.2,0.361,17137.02,small_business,0,baseline
62,Over 50,42207.22,12.4,13.0,0.051,9338.02,debt_consolidation,0,baseline
49,30-50,57114.69,15.6,11.7,0.194,7823.27,home_improvement,0,baseline
22,Under 30,45245.27,0.0,4.6,0.233,9855.42,small_business,0,baseline
69,Over 50,25949.85,9.7,10.8,0.395,27958.63,debt_consolidation,0,baseline
43,30-50,76502.53,10.8,14.5,0.285,6999.96,education,0,baseline
35,30-50,14293.14,9.4,10.9,0.119,14292.19,debt_consolidation,0,baseline
64,Over 50,40100.16,20.0,17.4,0.444,6025.85,home_improvement,0,baseline
57,Over 50,37082.88,15.7,13.0,0.397,5349.11,education,0,baseline
57,Over 50,52400.98,16.2,15.4,0.09,19622.85,debt_consolidation,0,baseline
34,30-50,63117.15,4.7,5.7,0.581,8113.86,debt_consolidation,0,baseline
69,Over 50,81392.97,10.6,12.8,0.304,9065.97,debt_consolidation,1,baseline
43,30-50,35575.69,7.8,6.4,0.381,10651.69,debt_consolidation,0,baseline
47,30-50,63828.95,11.0,14.8,0.277,5185.78,home_improvement,0,baseline
57,Over 50,53536.46,12.2,14.3,0.28,6508.49,auto,0,baseline
53,Over 50,22692.9,10.7,10.1,0.324,5878.03,debt_consolidation,1,baseline
29,Under 30,115294.28,0.0,5.6,0.349,9567.13,auto,0,baseline
35,30-50,25656.47,1.9,1.9,0.421,9733.39,auto,0,baseline
38,30-50,59205.74,11.5,11.6,0.293,6001.38,education,0,baseline
67,Over 50,58424.0,21.7,16.8,0.255,22334.39,small_business,0,baseline
56,Over 50,55494.35,12.2,15.5,0.162,7992.91,education,0,baseline
38,30-50,39239.55,6.8,4.1,0.079,8530.39,debt_consolidation,1,baseline
57,Over 50,71129.94,9.7,6.8,0.372,15863.03,debt_consolidation,0,baseline
57,Over 50,24290.35,14.5,12.4,0.34,5231.93,auto,0,baseline
40,30-50,47589.96,11.9,14.2,0.427,6245.17,debt_consolidation,0,baseline
40,30-50,38034.78,2.1,5.6,0.512,9346.45,debt_consolidation,0,baseline
64,Over 50,36142.18,16.4,15.4,0.174,3874.5,education,0,baseline
48,30-50,59452.71,11.1,12.9,0.058,7195.95,home_improvement,0,baseline
28,Under 30,79607.64,4.0,5.0,0.17,22593.97,home_improvement,0,baseline
56,Over 50,42004.62,17.2,16.6,0.138,20221.33,home_improvement,0,baseline
49,30-50,69654.77,15.9,18.0,0.492,12690.49,debt_consolidation,0,baseline
45,30-50,50130.42,7.7,7.7,0.219,14638.0,debt_consolidation,0,baseline
56,Over 50,32802.84,14.3,11.9,0.729,10370.19,small_business,0,baseline
65,Over 50,43648.38,15.7,15.5,0.274,6530.52,debt_consolidation,0,baseline
37,30-50,42840.16,3.7,6.4,0.331,18430.98,home_improvement,0,baseline
41,30-50,35828.65,7.8,8.5,0.377,5042.15,debt_consolidation,0,baseline
30,30-50,59445.63,5.2,8.1,0.039,13150.71,debt_consolidation,1,baseline
52,Over 50,54480.1,11.5,10.8,0.012,6281.76,debt_consolidation,0,baseline
40,30-50,23961.6,4.0,5.5,0.125,6473.76,debt_consolidation,0,baseline
37,30-50,23314.09,4.2,6.1,0.304,10607.65,auto,0,baseline
55,Over 50,59344.1,10.5,11.0,0.207,22403.85,debt_consolidation,0,baseline
40,30-50,33966.2,4.1,8.5,0.158,16553.13,home_improvement,0,baseline
43,30-50,56157.67,8.6,9.7,0.403,9598.68,auto,0,baseline
42,30-50,69662.62,8.6,8.3,0.157,8361.86,home_improvement,0,baseline
33,30-50,27669.09,7.1,8.8,0.055,11976.94,debt_consolidation,0,baseline
27,Under 30,25972.88,0.0,4.0,0.192,16035.85,debt_consolidation,0,baseline
61,Over 50,104140.29,12.3,13.4,0.115,3360.08,debt_consolidation,0,baseline
25,Under 30,57423.38,6.1,8.3,0.271,7604.5,debt_consolidation,0,baseline
36,30-50,40592.63,4.8,2.8,0.118,4787.59,home_improvement,0,baseline
53,Over 50,32200.16,11.3,6.0,0.449,7263.81,home_improvement,0,baseline
27,Under 30,38960.42,1.6,5.8,0.385,4320.16,debt_consolidation,0,baseline
53,Over 50,28688.24,14.6,14.6,0.115,3284.49,debt_consolidation,0,baseline
56,Over 50,72950.43,15.8,14.6,0.075,4189.66,auto,0,baseline
53,Over 50,34560.34,14.5,15.0,0.279,6144.09,debt_consolidation,0,baseline
35,30-50,80184.91,5.0,9.8,0.089,10864.68,home_improvement,0,baseline
21,Under 30,40934.03,0.0,4.8,0.256,5394.04,small_business,0,baseline
64,Over 50,30653.2,20.8,20.6,0.064,5256.12,education,0,baseline
37,30-50,40463.85,8.2,6.8,0.308,9875.95,debt_consolidation,0,baseline
60,Over 50,15049.87,12.3,10.3,0.456,9352.46,home_improvement,0,baseline
30,30-50,46427.82,7.4,3.2,0.217,18979.09,small_business,0,baseline
28,Under 30,45408.13,0.8,3.9,0.096,12930.49,auto,0,baseline
59,Over 50,71049.65,17.5,18.2,0.072,4851.53,auto,0,baseline
67,Over 50,20976.6,20.5,20.8,0.301,5794.8,auto,0,baseline
63,Over 50,82688.83,11.9,12.9,0.045,11769.19,education,0,baseline
57,Over 50,70917.3,14.3,13.2,0.169,5201.62,debt_consolidation,0,baseline
33,30-50,86113.34,6.5,6.1,0.061,6890.02,auto,0,baseline
65,Over 50,47871.49,23.2,18.9,0.042,3445.33,home_improvement,0,baseline
53,Over 50,77362.2,9.0,8.9,0.009,4216.2,home_improvement,0,baseline
29,Under 30,25284.33,7.1,5.7,0.307,15209.73,debt_consolidation,0,baseline
27,Under 30,67566.76,2.2,7.2,0.095,8809.59,education,0,baseline
63,Over 50,34647.36,11.0,8.2,0.185,5916.47,debt_consolidation,0,baseline
34,30-50,23315.4,4.2,5.0,0.305,6347.08,auto,0,baseline
58,Over 50,29558.8,13.0,8.5,0.257,19103.94,small_business,0,baseline
27,Under 30,49142.97,0.0,2.6,0.319,5834.78,debt_consolidation,0,baseline
34,30-50,33828.72,5.5,6.4,0.173,10266.93,debt_consolidation,0,baseline
34,30-50,58060.05,7.4,7.2,0.267,12528.11,home_improvement,0,baseline
34,30-50,21726.61,5.3,4.3,0.521,16688.67,home_improvement,0,baseline
54,Over 50,18822.46,9.9,9.9,0.433,5294.74,debt_consolidation,0,baseline
65,Over 50,90905.37,15.0,12.9,0.291,4024.99,auto,0,baseline
65,Over 50,73622.8,15.4,14.0,0.093,4666.49,auto,0,baseline
57,Over 50,30571.28,13.3,16.5,0.3,11678.62,debt_consolidation,0,baseline
30,30-50,48954.68,6.5,7.5,0.198,21937.5,home_improvement,0,baseline
68,Over 50,77557.76,17.3,16.9,0.148,11883.38,home_improvement,0,baseline
47,30-50,59197.84,4.9,5.0,0.141,5826.97,home_improvement,0,baseline
47,30-50,52402.02,7.4,6.4,0.295,14675.18,small_business,0,baseline
55,Over 50,80243.36,12.4,11.9,0.189,6408.96,home_improvement,0,baseline
58,Over 50,35283.81,16.3,20.1,0.33,5346.23,debt_consolidation,0,baseline
67,Over 50,49713.43,20.0,17.4,0.168,6865.64,home_improvement,0,baseline
49,30-50,48628.65,15.1,14.8,0.386,6059.84,auto,0,baseline
50,30-50,43358.46,10.5,8.8,0.091,5704.73,home_improvement,0,baseline
57,Over 50,41133.89,14.9,8.4,0.339,14926.28,debt_consolidation,0,baseline
33,30-50,50654.87,0.0,0.4,0.347,6261.11,debt_consolidation,0,baseline
36,30-50,49785.71,6.5,12.0,0.485,3664.16,education,0,baseline
51,Over 50,30583.24,7.3,9.0,0.144,10861.02,debt_consolidation,0,baseline
24,Under 30,70319.76,0.9,6.0,0.39,5027.53,debt_consolidation,0,baseline
36,30-50,31590.97,14.3,12.8,0.409,5109.22,small_business,0,baseline
56,Over 50,44435.54,13.2,7.8,0.177,11505.96,auto,0,baseline
68,Over 50,42921.31,13.9,10.9,0.158,5638.01,debt_consolidation,0,baseline
46,30-50,57592.44,10.0,10.8,0.326,6461.24,debt_consolidation,0,baseline
40,30-50,18890.29,5.1,6.6,0.177,8275.78,home_improvement,0,baseline
42,30-50,73196.98,4.5,5.6,0.559,7022.18,auto,0,baseline
54,Over 50,36147.18,17.9,15.2,0.13,6538.03,debt_consolidation,0,baseline
47,30-50,84879.13,12.3,13.7,0.364,2511.23,auto,0,baseline
22,Under 30,39530.42,1.4,2.1,0.09,7432.14,debt_consolidation,0,baseline
47,30-50,47955.1,7.9,9.0,0.296,18155.47,debt_consolidation,1,baseline
40,30-50,115983.56,5.7,7.0,0.268,11101.35,auto,0,baseline
55,Over 50,43269.26,16.5,14.5,0.327,6716.01,auto,0,baseline
63,Over 50,85603.59,15.6,12.7,0.229,10250.58,auto,0,baseline
68,Over 50,49889.72,7.2,6.9,0.434,11088.69,debt_consolidation,0,baseline
50,30-50,59097.18,17.4,19.7,0.49,5318.62,home_improvement,0,baseline
38,30-50,50588.59,6.5,9.4,0.082,15192.96,debt_consolidation,0,baseline
42,30-50,71792.35,8.4,10.7,0.395,8791.47,debt_consolidation,0,baseline
29,Under 30,36008.52,6.1,5.3,0.048,6931.53,home_improvement,0,baseline
66,Over 50,31482.22,17.1,12.8,0.088,17947.72,home_improvement,0,baseline
62,Over 50,36777.47,16.6,17.5,0.126,2880.83,education,0,baseline
62,Over 50,51270.44,13.1,14.3,0.162,4501.18,small_business,0,baseline
37,30-50,44383.88,1.9,3.8,0.28,11167.93,auto,0,baseline
36,30-50,67482.51,6.1,6.1,0.148,11350.78,education,0,baseline
62,Over 50,88179.45,18.6,14.0,0.185,18460.62,debt_consolidation,0,baseline
47,30-50,31598.75,7.2,9.5,0.423,2622.83,education,1,baseline
55,Over 50,35232.46,9.7,12.1,0.313,12448.43,debt_consolidation,0,baseline
45,30-50,25685.77,12.1,10.3,0.256,4347.37,home_improvement,0,baseline
42,30-50,122230.98,6.0,5.3,0.263,9991.1,debt_consolidation,0,baseline
51,Over 50,56224.13,9.3,11.9,0.088,7843.9,home_improvement,0,baseline
60,Over 50,60834.42,12.5,10.7,0.223,12393.78,auto,0,baseline
37,30-50,26820.08,5.4,9.9,0.032,7203.43,debt_consolidation,0,baseline
60,Over 50,48995.0,8.9,8.9,0.02,13433.51,education,0,baseline
32,30-50,61645.87,2.2,3.0,0.262,5355.92,small_business,0,baseline
40,30-50,43750.53,7.3,8.0,0.216,7779.74,auto,0,baseline
65,Over 50,79544.15,16.1,14.1,0.008,8923.04,debt_consolidation,0,baseline
67,Over 50,138735.43,19.6,19.9,0.129,18738.78,auto,0,baseline
66,Over 50,32010.58,21.3,20.8,0.334,12289.18,debt_consolidation,0,baseline
36,30-50,30947.91,9.8,12.0,0.457,8974.84,debt_consolidation,0,baseline
62,Over 50,33024.66,17.1,16.0,0.304,11157.9,debt_consolidation,0,baseline
66,Over 50,100991.3,15.3,13.3,0.307,13947.81,home_improvement,0,baseline
68,Over 50,78359.3,14.6,13.6,0.226,9771.92,debt_consolidation,0,baseline
22,Under 30,46120.48,0.4,1.5,0.269,4853.13,debt_consolidation,0,baseline
57,Over 50,49833.95,14.4,16.4,0.045,11094.31,home_improvement,0,baseline
69,Over 50,33946.99,19.3,19.4,0.31,7989.18,education,0,baseline
58,Over 50,73167.91,14.8,13.7,0.17,6792.03,education,0,baseline
32,30-50,41317.61,3.5,2.9,0.382,5471.9,education,0,baseline
58,Over 50,43606.68,15.3,17.3,0.473,10825.57,debt_consolidation,0,baseline
26,Under 30,64470.01,5.5,6.7,0.267,10467.19,education,0,baseline
44,30-50,45044.32,10.7,10.3,0.493,5025.18,auto,0,baseline
51,Over 50,44102.22,10.4,13.4,0.307,4660.81,debt_consolidation,0,baseline
43,30-50,49254.64,5.2,5.1,0.059,20864.65,home_improvement,0,baseline
55,Over 50,70116.26,9.3,8.8,0.333,12460.44,debt_consolidation,0,baseline
32,30-50,102839.2,1.8,3.0,0.196,8462.18,home_improvement,0,baseline
50,30-50,63797.47,10.9,8.1,0.431,10972.23,education,0,baseline
52,Over 50,70367.82,12.4,12.6,0.046,6413.33,home_improvement,0,baseline
52,Over 50,44804.58,6.6,5.8,0.036,7433.87,debt_consolidation,0,baseline
35,30-50,35649.52,3.4,3.6,0.116,8190.53,auto,0,baseline
35,30-50,65794.65,5.6,5.1,0.065,13123.39,education,0,baseline
33,30-50,52947.62,1.5,2.0,0.387,3997.15,auto,0,baseline
43,30-50,25843.57,9.0,7.5,0.369,4865.24,home_improvement,0,baseline
49,30-50,42292.65,8.9,9.6,0.136,4392.39,education,0,baseline
38,30-50,47225.83,3.8,4.7,0.378,12413.74,debt_consolidation,0,baseline
41,30-50,38960.12,7.2,7.8,0.061,7704.37,auto,0,baseline
35,30-50,95490.4,6.1,11.6,0.485,5124.62,small_business,0,baseline
31,30-50,60835.43,1.0,2.5,0.35,7253.5,education,0,baseline
53,Over 50,90937.59,10.5,11.6,0.434,5908.2,debt_consolidation,0,baseline
60,Over 50,55190.24,15.1,15.5,0.209,3954.99,small_business,0,baseline
35,30-50,50849.45,2.6,4.0,0.036,15217.11,debt_consolidation,1,baseline
63,Over 50,32161.68,9.7,10.3,0.22,7520.05,home_improvement,0,baseline
48,30-50,49284.67,4.8,5.9,0.152,15393.87,auto,0,baseline
29,Under 30,49309.61,1.5,3.6,0.234,3926.92,debt_consolidation,0,baseline
38,30-50,26497.32,2.0,2.4,0.338,10426.83,debt_consolidation,0,baseline
21,Under 30,38453.79,0.0,1.0,0.478,3939.26,home_improvement,0,baseline
22,Under 30,42383.86,5.3,6.3,0.126,27520.62,debt_consolidation,0,baseline
37,30-50,59045.63,1.5,0.0,0.379,3412.74,home_improvement,0,baseline
43,30-50,60331.37,6.9,10.5,0.081,19890.64,auto,0,baseline
60,Over 50,37737.39,20.0,22.4,0.198,8023.16,auto,0,baseline
27,Under 30,60535.87,3.3,5.0,0.305,7395.51,education,0,baseline
62,Over 50,45164.4,13.2,13.9,0.02,10879.88,small_business,0,baseline
32,30-50,13476.07,3.4,6.9,0.598,5069.45,small_business,0,baseline
27,Under 30,39414.3,3.4,2.1,0.401,11998.71,home_improvement,0,baseline
55,Over 50,79661.76,17.0,17.4,0.21,12446.19,debt_consolidation,0,baseline
58,Over 50,22998.57,11.4,10.2,0.275,8151.49,auto,0,baseline
50,30-50,51570.81,7.9,12.9,0.321,9182.24,small_business,0,baseline
26,Under 30,100044.22,0.0,1.6,0.139,21265.1,education,0,baseline
26,Under 30,34812.23,2.1,5.5,0.047,11221.52,auto,0,baseline
40,30-50,49068.23,2.4,3.6,0.363,5480.2,education,0,baseline
43,30-50,27260.46,6.3,11.4,0.344,11793.06,home_improvement,1,baseline
69,Over 50,101951.66,14.1,12.2,0.128,6192.12,home_improvement,0,baseline
35,30-50,47216.58,8.1,10.8,0.165,5620.77,debt_consolidation,0,baseline
30,30-50,50060.23,1.6,4.6,0.233,10470.57,auto,1,baseline
67,Over 50,90168.48,17.3,16.6,0.331,4891.82,debt_consolidation,0,baseline
28,Under 30,66016.85,0.0,2.5,0.268,8293.25,debt_consolidation,0,baseline
22,Under 30,33056.29,0.7,1.3,0.02,11348.9,debt_consolidation,0,baseline
41,30-50,36633.74,3.4,0.0,0.123,21054.2,home_improvement,0,baseline
40,30-50,61250.0,5.4,8.4,0.218,11149.69,home_improvement,0,baseline
51,Over 50,37017.48,17.1,14.7,0.16,3885.53,education,0,baseline
64,Over 50,18906.11,17.8,18.6,0.333,4201.12,small_business,0,baseline
66,Over 50,47860.3,15.4,15.0,0.368,19209.73,debt_consolidation,0,baseline
35,30-50,25182.49,14.5,16.0,0.543,5900.98,debt_consolidation,0,baseline
69,Over 50,101450.55,14.1,14.8,0.156,3796.24,debt_consolidation,0,baseline
52,Over 50,53079.94,14.3,8.5,0.322,4903.06,debt_consolidation,0,baseline
24,Under 30,32619.69,0.0,3.2,0.277,12052.96,auto,0,baseline
66,Over 50,35796.86,15.0,13.3,0.345,8573.4,auto,0,baseline
27,Under 30,20947.43,0.0,4.3,0.293,11199.98,debt_consolidation,0,baseline
49,30-50,29888.89,10.6,11.6,0.149,7970.46,auto,0,baseline
59,Over 50,77446.72,13.5,14.0,0.05,4668.41,education,0,baseline
33,30-50,133827.08,3.3,4.1,0.089,3315.54,debt_consolidation,0,baseline
34,30-50,67973.86,7.8,6.4,0.033,5338.53,small_business,0,baseline
44,30-50,47031.88,6.3,6.2,0.37,8611.76,debt_consolidation,0,baseline
64,Over 50,40360.96,16.0,11.2,0.506,4483.79,debt_consolidation,1,baseline
31,30-50,31874.99,6.0,5.6,0.351,13246.0,home_improvement,0,baseline
53,Over 50,123858.45,6.8,4.5,0.112,4914.6,debt_consolidation,0,baseline
43,30-50,45029.05,5.5,3.5,0.362,3547.56,debt_consolidation,0,baseline
26,Under 30,127011.56,1.9,3.8,0.276,8105.77,debt_consolidation,1,baseline
55,Over 50,91773.95,13.8,14.1,0.404,11853.3,debt_consolidation,1,baseline
61,Over 50,22396.09,18.3,16.5,0.558,17090.54,auto,0,baseline
49,30-50,36327.18,9.2,8.3,0.176,3619.54,debt_consolidation,0,baseline
29,Under 30,36276.65,1.9,1.6,0.076,16512.04,debt_consolidation,0,baseline
28,Under 30,47290.71,0.0,1.4,0.22,8889.86,auto,0,baseline
41,30-50,47708.2,8.0,6.7,0.208,5940.2,auto,0,baseline
45,30-50,188774.34,7.5,7.9,0.155,11389.04,auto,0,baseline
48,30-50,30189.44,8.6,5.9,0.19,15957.63,home_improvement,0,baseline
32,30-50,54341.12,3.6,6.3,0.328,3499.82,education,0,baseline
45,30-50,64694.31,10.1,8.9,0.043,6532.43,debt_consolidation,0,baseline
35,30-50,48986.14,3.2,5.3,0.21,6171.29,education,0,baseline
54,Over 50,51512.58,9.2,11.2,0.339,11081.08,home_improvement,0,baseline
60,Over 50,30633.09,14.9,14.6,0.483,16814.8,small_business,0,baseline
52,Over 50,51427.01,1.8,5.0,0.225,8405.99,debt_consolidation,0,baseline
21,Under 30,61705.57,0.0,0.0,0.182,7001.68,small_business,0,baseline
69,Over 50,56807.31,13.3,11.7,0.153,10124.16,education,0,baseline
22,Under 30,63360.15,4.0,7.4,0.014,7206.66,debt_consolidation,0,baseline
69,Over 50,92565.66,15.5,15.4,0.063,2738.66,home_improvement,0,baseline
22,Under 30,74729.85,0.0,5.7,0.385,10493.53,debt_consolidation,0,baseline
46,30-50,50619.02,8.6,12.3,0.327,13264.39,debt_consolidation,0,baseline
26,Under 30,28932.15,0.0,2.6,0.098,13861.19,home_improvement,0,baseline
25,Under 30,37421.39,0.2,1.6,0.244,4546.0,home_improvement,0,baseline
54,Over 50,44407.6,11.8,9.6,0.191,10977.24,home_improvement,0,baseline
56,Over 50,54915.76,11.0,9.8,0.01,17437.59,debt_consolidation,0,baseline
26,Under 30,39527.43,0.5,1.6,0.207,28718.84,debt_consolidation,1,baseline
68,Over 50,32174.2,13.4,11.5,0.356,10295.54,debt_consolidation,0,baseline
36,30-50,28718.9,1.8,1.6,0.298,13252.35,debt_consolidation,0,baseline
